user_id,Attention,MemoryRecall,ProcessingSpeed,Reasoning,WorkingMemory,education_level,country,time_of_day,grand_index,gender_reclassified,age_band_derive,filter_$
90998515,8,7,5,253.5,8,4,US,5,92.56,Male,46-60,1
90999393,8,4,6,280,8,3,CA,12,92.225,Female,31-45,1
90999471,19,8,8,236,8,6,US,10,116.797,Female,31-45,1
90999562,8,1,4,204.5,7,4,US,20,81.071,Male,46-60,1
90999692,9,11,5,188.5,9,3,US,20,101.916,Female,46-60,1
91000359,20,9,6,187.5,10,1,AU,15,119.901,Female,31-45,1
91005585,8,5,4,226.5,8,4,US,7,76.556,Female,46-60,1
91005606,21,12,7,204.5,8,3,US,11,119.363,Female,46-60,1
91006227,8,4,4,218,7,3,US,9,78.523,Female,61+,1
91007831,16,8,6,410,7,5,US,8, , ,61+,1
91008604,12,12,5,193,8,3,US,15,105.841,Female,31-45,1
91009132,7,5,4,378,7,4,US,16,66.198,Male,61+,1
91009345,10,7,5,193,9,9,US,8,102.983, ,31-45,1
91009630,20,9,7,247,9,6,US,22,107.879,Female,46-60,1
91009828,13,8,6,234.5,8,6,US,20,99.499,Male,46-60,1
91010065,14,10,5,194,7,9,US,18,99, ,61+,1
91010372,11,7,5,341,8,99,US,18,87.844,Female,18-30,1
91010779,16,11,4,314,8,4,US,16,90.515,Female,61+,1
91011009,14,7,6,246,9,99,US,16,107.732,Male,46-60,1
91011499,17,12,6,296.5,7,8,US,11,104.025,Female,61+,1
91011503,9,7,5,342,7,9,US,13,82.161, ,61+,1
91011938,18,12,6,227.5,7,4,US,9,108.505,Male,61+,1
91012060,14,6,5,192.5,7,4,US,20,96.306,Female,18-30,1
91012306,28,11,7,174.5,6,6,US,8,125.315, ,18-30,1
91015354,16,9,5,236.5,9,4,US,10,104.744,Male,61+,1
91016830,19,10,8,137.5,8,1,AU,10,131.232,Male,18-30,1
91017441,15,3,4,288.5,7,3,US,17,79.009,Female,46-60,1
91018473,15,5,5,247,7,5,US,17,92.225,Female,31-45,1
91019617,9,5,7,269,7,2,US,8,94.415,Male,31-45,1
91020249,17,1,3,294.5,8,3,US,15,75.153,Female,61+,1
91022023,16,14,5,251,6,3,US,11,96.741,Female,46-60,1
91023292,11,6,6,187,8,3,CA,12,106.003,Male,18-30,1
91023780,4,2,4,278.5,7,2,NZ,7,63.777,Male,46-60,1
91023852,24,13,8,184.5,9,4,US,13,138.201,Male,31-45,1
91024875,18,14,6,226,9,4,CA,10,117.931,Female,61+,1
91025021,15,11,4,243.5,9,4,US,11,102.082,Female,61+,1
91025298,9,2,5,271,9,7,US,16,86.139,Female,18-30,1
91026114,11,2,5,294,7,6,US,13,80.892,Female,61+,1
91027131,7,11,5,253.5,7,5,AU,7,101.916,Male,61+,1
91027676,10,8,4,207.5,8,5,AU,15,93.502,Female,31-45,1
91028747,20,16,6,196.5,10,2,US,19,134.304,Female,31-45,1
91029701,17,11,6,209,8,4,US,18,114.426,Female,31-45,1
91029983,16,9,6,182.5,7,9,US,7,111.62, ,46-60,1
91030166,5,13,6,220.5,9,4,US,21,103.27,Female,18-30,1
91030934,11,2,6,291.5,7,3,US,17,79.57,Female,31-45,1
91031595,9,2,4,312.5,7,1,AU,1,77.909,Female,61+,1
91032060,13,7,5,225,8,8,US,20,102.082,Female,61+,1
91033847,17,10,5,214.5,7,8,US,11,100.526,Female,46-60,1
91034851,21,12,6,246.5,9,5,US,8,118.072,Female,46-60,1
91035994,6,5,4,258,7,4,CA,6,74.749,Female,61+,1
91037247,9,4,3,222.5,8,2,US,16,83.244,Female,31-45,1
91039246,15,3,6,216.5,7,9,AU,15,94.264, ,61+,1
91039538,16,10,5,183.5,10,4,US,12,112.965,Female,46-60,1
91040578,12,5,4,455,7,99,US,22, ,Female,46-60,1
91041536,9,11,4,264.5,10,6,AU,21,102.704,Female,46-60,1
91042898,11,2,5,286,7,6,US,21,86.303,Male,31-45,1
91043008,16,2,3,246,7,4,CA,19,82.448,Female,46-60,1
91043591,5,3,5,236.5,7,6,US,20,80.373,Male,46-60,1
91045196,12,3,5,203.5,7,6,US,13,97.684,Male,31-45,1
91047793,15,3,7,237.5,8,6,US,13,98.278, ,46-60,1
91049461,18,7,5,207.5,7,2,US,16,102.838,Male,31-45,1
910505,18,11,5,246,7,3,US,1,91.775,Male,61+,1
91051370,13,12,6,181,8,3,US,15,110.744, ,46-60,1
91052879,13,7,7,285.5,8,6,US,9,91.775,Female,61+,1
91052994,11,3,4,363.5,9,3,CA,14,86.743,Female,61+,1
91055715,19,12,6,173,8,4,US,20,124.38,Male,18-30,1
91055781,21,13,6,217.5,9,3,US,9,115.699,Male,18-30,1
91055915,14,8,6,228,8,2,AU,18,100.959,Male,46-60,1
91057878,15,7,4,238,7,6,US,21,94.264,Female,61+,1
91058480,9,4,5,240,9,2,US,7,100.959,Male,46-60,1
91058616,13,7,4,363,7,6,US,11,86.743,Female,46-60,1
91058633,12,12,7,198.5,8,4,US,20,116.016,Male,46-60,1
91059108,14,12,3,205.5,8,3,US,16,92.225,Female,46-60,1
91059498,19,9,6,255,9,3,US,22,106.944,Female,18-30,1
91059501,23,8,6,219,9,4,US,7,116.946,Male,18-30,1
91059834,8,10,5,198,7,5,US,21,100.069,Female,31-45,1
91061014,8,3,3,205,8,8,US,2,85.25,Male,18-30,1
91062049,16,8,7,210.5,8,5,AU,12,117.429,Female,31-45,1
91063101,11,10,5,267.5,9,6,US,3,101.594,Female,46-60,1
91064707,6,6,4,209.5,9,3,US,12,91.919,Female,61+,1
91066813,14,6,6,181.5,7,6,CA,20,103.27,Male,46-60,1
91067039,10,3,6,343.5,7,4,US,14,84.494,Male,31-45,1
91067144,12,4,6,226.5,7,3,US,10,88.005,Male,61+,1
91067982,17,11,7,184,8,4,US,10,112.317,Male,31-45,1
91068532,10,8,4,251.5,7,3,US,16,80.218,Female,61+,1
91068712,11,3,4,243,7,4,US,17,78.844,Male,61+,1
91071002,10,10,4,190,9,4,US,7,101.12,Female,61+,1
91072523,18,10,6,228.5,9,3,US,14,106.796,Female,18-30,1
91075100,10,7,4,202,8,5,US,21,90.698,Female,31-45,1
91077061,14,12,5,220.5,8,3,US,16,102.983,Male,61+,1
91077133,20,11,7,161.5,8,3,US,12,127.891,Male,31-45,1
91078563,9,8,7,275.5,8,5,US,14,98.143,Female,61+,1
91078877,17,12,7,191,8,99,US,23,116.016,Female,46-60,1
91079200,16,7,8,209,8,3,US,15,118.072,Male,46-60,1
91079426,13,5,5,256,7,7,US,15,86.139,Male,61+,1
91080000,15,8,5,210.5,8,3,US,22,100.378,Female,18-30,1
91080539,11,2,4,250.5,7,99,US,18,85.746,Female,18-30,1
91080722,13,10,7,180,7,3,US,0,109.764,Female,46-60,1
91083866,17,11,4,282.5,8,3,US,14,98.428,Female,61+,1
91085216,20,9,5,245.5,8,4,US,18,104.744,Female,31-45,1
91086503,15,2,6,197.5,8,3,CA,21,102.082,Female,18-30,1
91087194,8,12,6,288.5,7,2,US,10,95.457,Female,61+,1
91087421,18,12,6,179.5,9,3,US,20,119.901,Female,31-45,1
91087893,15,6,6,230.5,9,6,US,10,104.025,Female,31-45,1
91088235,22,12,7,221.5,8,3,US,17,121.178,Male,18-30,1
91088283,14,4,3,266.5,9,6,US,17,93.349,Female,61+,1
91092631,16,8,5,195.5,9,4,US,15,111.088,Female,31-45,1
91094584,17,7,6,262,9,5,CA,21,106.003,Female,46-60,1
91095565,14,5,6,306.5,9,9,CA,7,95.274,Female,46-60,1
91095632,18,4,4,206,7,99,US,11,92.56,Male,61+,1
91095657,15,12,5,299.5,8,99,US,13,99.909,Male,61+,1
91096887,17,11,7,188,8,4,US,14,114.59,Female,18-30,1
91097111,8,5,3,318.5,7,3,US,13,68.766,Female,61+,1
91097841,15,6,6,197,8,7,CA,14,109.487,Female,31-45,1
91099295,12,3,5,206,8,5,CA,17,93.65,Male,46-60,1
91100260,13,7,6,212,8,4,US,14,105.377,Female,61+,1
91102077,23,8,6,201,9,2,US,23,120.977,Male,31-45,1
91102156,16,10,5,248,9,9,US,19,100.223, ,61+,1
91102699,11,11,7,181,10,2,US,20,121.178,Female,31-45,1
91103623,8,10,5,220,8,2,US,16,97.196,Male,18-30,1
91103942,14,14,7,189.5,7,6,US,0,115.361,Female,18-30,1
91107455,22,6,5,462,8,3,US,8, ,Female,31-45,1
91107809,10,7,5,297,7,4,US,16,83.738,Male,61+,1
91107870,16,13,7,203.5,9,4,US,20,126.799,Male,61+,1
91107974,16,4,6,182,8,4,US,16,108.989,Female,18-30,1
91108002,10,4,4,271,7,3,US,13,80.553,Female,61+,1
91108048,12,8,5,254,9,4,US,11,100.378,Female,46-60,1
91108272,16,17,6,210,11,4,US,20,133.385,Male,18-30,1
91109829,12,8,7,203.5,8,4,US,10,114.916,Female,18-30,1
91112130,14,8,5,214.5,7,2,CA,12,97.352,Female,61+,1
91112272,11,10,5,243.5,8,4,US,16,98.706,Female,61+,1
91112618,14,6,6,188.5,7,4,US,19,102.244,Female,31-45,1
91112660,15,12,5,391.5,7,9,US,8,92.56,Male,61+,1
91112854,16,7,7,269,7,99,US,23,98.706,Male,31-45,1
91115046,16,10,6,264,7,4,US,20,96.162,Female,46-60,1
91115164,8,5,4,239.5,8,9,US,20,89.751, ,61+,1
91115286,8,4,5,248,7,3,US,12,81.207,Female,46-60,1
91115638,6,2,5,269.5,8,1,US,18,79.57,Female,18-30,1
91115676,17,5,6,247,8,4,US,20,100.674,Female,46-60,1
91115807,16,12,6,215,8,6,US,18,109.623,Female,31-45,1
91115846,16,7,5,280.5,7,4,US,11,92.56,Male,61+,1
91115968,7,4,7,199.5,7,3,US,13,98.143,Male,18-30,1
91116342,21,12,6,246.5,7,5,US,18,110.403,Female,61+,1
91116831,16,6,6,217,8,3,US,16,103.711,Female,46-60,1
91117670,27,10,7,212.5,8,6,AU,12,124.38,Female,46-60,1
91120012,18,6,7,207.5,9,4,CA,16,121.178,Male,31-45,1
91120828,15,16,6,197,7,4,US,15,107.879,Male,46-60,1
91121157,15,13,6,345,9,7,US,14, ,Female,18-30,1
91121758,13,7,6,262.5,10,4,US,20,106.291,Female,18-30,1
91123092,11,10,6,250.5,8,2,CA,22,96.741,Male,46-60,1
91123999,21,14,4,264,8,9,US,8,104.166, ,46-60,1
91124757,9,6,6,294.5,8,6,CA,19,86.303,Male,46-60,1
91126609,15,9,7,240,9,4,CA,17,116.183,Male,18-30,1
91127102,16,11,7,191,8,3,CA,17,119.363,Male,18-30,1
91128602,5,4,5,232,7,3,US,22,85.746,Female,61+,1
91129039,13,6,3,177,10,5,US,7,103.874,Female,46-60,1
91129434,15,4,4,253.5,8,2,US,14,93.65,Female,46-60,1
91129635,24,8,8,227,8,5,US,9,116.353,Male,18-30,1
91129822,19,9,5,196.5,9,7,CA,6,113.114,Female,31-45,1
91129898,11,6,6,209,9,5,US,12,111.422,Female,46-60,1
91130008,16,10,5,217.5,9,3,AU,14,101.916,Male,18-30,1
91130354,14,2,4,358.5,7,4,US,13,72.84,Male,61+,1
91131132,32,29,9,183,10,2,US,1,158.573,Male,18-30,1
91134313,16,7,5,222.5,8,6,US,18,108.041,Male,46-60,1
91135595,18,15,8,227.5,8,4,US,13,125.315,Male,18-30,1
91137382,11,16,6,175,7,4,US,17,113.436,Female,31-45,1
91137886,13,5,6,196,7,4,US,11,103.27,Female,61+,1
91141050,15,7,6,287.5,6,4,US,11,90.334,Female,61+,1
91141224,19,7,5,274,8,5,CA,9,101.295,Female,61+,1
91141599,20,11,6,216,10,3,US,14,121.636,Female,18-30,1
91143804,5,16,6,235.5,9,3,US,17,102.547,Female,18-30,1
91144217,16,9,5,209,9,6,US,13,100.815,Male,61+,1
91144589,9,7,5,234.5,8,8,US,12,94.975,Male,18-30,1
91147402,21,10,5,181.5,9,6,AU,16,122.641,Male,46-60,1
91148800,16,10,6,196,9,6,AU,21,118.072,Male,46-60,1
91151005,19,12,7,208,8,7,US,7,118.805,Female,31-45,1
91152311,16,7,6,221,9,6,US,8,106.616,Male,46-60,1
91153248,14,7,7,184.5,8,6,US,20,107.879,Male,46-60,1
91154344,15,10,4,248,8,8,US,11,96.306,Female,46-60,1
91154696,7,9,5,228.5,8,4,US,8,95.621,Female,31-45,1
91155640,15,11,3,221.5,9,3,US,8,103.12,Male,31-45,1
91156541,14,9,4,236.5,7,3,US,9,95.457,Female,61+,1
91157682,19,1,4,255,7,4,US,0,87.844,Male,61+,1
91157961,21,2,6,167.5,9,5,AU,13,107.879,Female,31-45,1
91158081,14,13,5,276,8,3,CA,12,100.223,Male,61+,1
91158531,15,9,5,226,10,4,US,14,110.906,Male,61+,1
91159110,11,5,6,241,8,9,US,10,100.223, ,46-60,1
91160179,17,10,7,242,8,9,AU,8,111.62, ,31-45,1
91161487,8,6,8,204,8,3,US,11,108.989,Male,18-30,1
91162287,17,9,6,196,9,6,AU,15,117.931,Female,31-45,1
91164694,10,6,7,224,10,4,US,22,103.711,Female,18-30,1
91165508,14,14,6,230.5,8,4,CA,13,102.383,Male,31-45,1
91171457,18,2,5,258,8,6,US,16,94.975,Male,61+,1
91173807,6,8,7,232.5,8,3,US,10,98.571,Male,18-30,1
91174118,10,12,4,196,7,6,CA,12,96.904,Female,31-45,1
91174390,19,8,6,229,8,6,US,14,114.254,Male,31-45,1
91174586,10,13,8,200.5,8,4,US,14,115.225,Male,18-30,1
91174899,8,4,4,363.5,7,4,US,14,61.514,Female,61+,1
91176007,17,2,7,166,9,6,US,15,115.699,Female,31-45,1
91176145,13,5,5,227.5,7,9,US,15,99.499, ,31-45,1
91176686,12,2,8,204,10,9,CA,16,113.72, ,18-30,1
91177741,21,6,6,245,8,4,US,23,104.744,Female,46-60,1
91177955,30,11,8,200,9,6,CA,14,129.81,Male,31-45,1
91178122,10,3,3,217,8,5,US,12,81.789,Female,61+,1
91178240,18,15,5,216.5,7,4,AU,8,112.162,Male,18-30,1
91179527,11,6,6,244.5,10,2,AU,14,111.088, ,46-60,1
91180313,21,2,6,204,8,8,US,16,107.104,Male,18-30,1
91180533,13,6,6,279.5,7,6,US,14,88.005,Male,31-45,1
91182522,15,13,5,190,7,6,US,20,111.62,Female,46-60,1
91182966,10,7,6,300,8,5,CA,19,95.91,Female,46-60,1
91183903,11,5,5,184,7,2,AU,20,93.349,Male,18-30,1
91184542,7,4,4,318.5,8,2,NZ,11,78.657,Male,61+,1
91184569,20,12,6,158,10,6,US,9,135.729,Male,46-60,1
91189820,16,5,4,359,7,6,US,7,77.371,Male,61+,1
91190674,24,13,6,212,8,4,US,16,119.512,Male,46-60,1
91190879,14,11,8,251.5,9,3,US,9,126.191,Female,31-45,1
91194467,12,3,5,241.5,8,4,US,4,91.775,Female,46-60,1
91195046,14,6,6,209.5,8,6,US,16,94.562,Male,61+,1
91195218,10,10,4,273,8,4,US,17,92.56,Male,61+,1
91198041,9,7,5,188.5,6,9,CA,18,88.681, ,31-45,1
91198401,6,4,5,235.5,7,9,US,19,81.789, ,18-30,1
91199036,26,12,7,191,11,6,US,13,138.201,Male,31-45,1
91200082,15,5,5,231,9,6,US,20,103.12,Female,46-60,1
91202002,25,19,7,196,9,4,US,17,135.404,Male,31-45,1
91202869,14,8,5,250.5,9,3,AU,12,99.173,Female,46-60,1
91203592,23,22,6,222,9,6,US,8,132.422,Female,18-30,1
91203669,15,4,5,246.5,8,9,US,18,98.706, ,46-60,1
91203713,20,15,6,257,7,5,US,15,106.458,Female,46-60,1
91204080,13,3,6,530,8,9,US,12, ,Female,46-60,1
91206609,13,8,5,217.5,9,8,US,21,105.841,Male,31-45,1
91207168,11,8,5,191,7,3,US,5,86.443,Male,46-60,1
91211049,10,4,4,267,8,4,US,14,85.873,Female,61+,1
91211709,14,7,7,253.5,7,6,US,8,101.594,Male,61+,1
91212603,24,20,7,224,9,6,US,14,135.174,Male,31-45,1
91212720,10,7,5,252.5,9,3,US,17,103.874,Female,31-45,1
91213199,8,8,6,182,7,4,US,15,94.105,Female,31-45,1
91213927,13,2,5,208.5,8,6,US,13,100.069,Male,46-60,1
91214863,14,11,4,247,8,6,US,14,93.171,Male,61+,1
91215771,16,7,3,338,8,4,US,22, , ,31-45,1
91216020,17,8,8,227,9,3,AU,17,121.448,Male,46-60,1
91216356,10,8,5,249,7,6,US,10,90.698,Female,61+,1
91217105,15,13,4,211,8,4,NZ,9,106.133,Female,46-60,1
91217261,8,8,4,201,7,4,CA,19,96.306,Female,31-45,1
91218254,18,11,6,248,8,3,CA,19,109.487,Female,46-60,1
91219205,16,10,6,287,8,3,US,19,104.166,Female,18-30,1
91220725,16,4,5,287.5,8,6,US,20,95.274,Female,61+,1
91221899,9,1,3,344.5,10,4,US,0,81.45,Female,46-60,1
91222170,17,11,4,223,9,4,AU,9,108.041,Male,61+,1
91225450,14,5,6,285.5,2,8,US,23,81.789,Female,61+,1
91226423,12,5,5,234.5,9,4,US,14,97.994,Female,61+,1
91226938,22,14,6,222.5,9,3,US,10,121.448,Male,31-45,1
91228746,5,1,4,296.5,7,4,CA,16,67.398,Male,61+,1
91228935,23,17,7,195,8,6,US,13,135.854,Male,31-45,1
91229315,20,12,6,167,8,4,US,11,118.072,Female,46-60,1
91230498,12,1,5,286.5,9,4,US,23,92.07,Female,31-45,1
91231334,8,10,7,212.5,7,1,CA,13,100.674,Female,46-60,1
91231869,15,3,5,240.5,9,3,US,19,97.684,Male,61+,1
91232824,25,7,6,219,11,4,CA,19,129.567,Male,31-45,1
91233929,14,8,5,242.5,8,5,US,13,103.711,Female,46-60,1
91233966,5,4,5,257,8,4,US,14,86,Female,61+,1
91234270,6,3,5,293.5,8,4,US,12,81.207,Male,61+,1
91234830,4,8,6,207,7,4,AU,10,93.171,Female,61+,1
91234859,14,6,5,223.5,8,99,AU,14,102.082,Female,61+,1
91234963,6,3,5,195.5,9,2,US,21,93.815,Female,46-60,1
91235623,20,12,6,226.5,9,6,US,16,122.777,Male,18-30,1
912361,8,4,5,447,8,4,US,9,78.303,Female,46-60,1
91236488,21,6,5,198.5,9,4,US,12,112.805,Female,46-60,1
91241845,13,6,6,348.5,9,6,US,7,98.571,Male,61+,1
91247250,21,3,7,171.5,8,3,US,14,112.317, ,18-30,1
91247362,12,1,6,255,9,3,US,17,91.775,Female,61+,1
91249255,16,14,5,253,8,7,US,22,104.31,Female,46-60,1
91249807,27,13,5,229.5,9,9,US,0,120.08, ,46-60,1
91252573,10,5,4,285,8,3,US,21,83.03,Female,18-30,1
91253073,19,7,7,166.5,9,4,US,23,131.742,Male,18-30,1
91254283,17,6,7,227,9,99,US,6,116.183,Female,61+,1
91254901,11,6,5,234.5,9,4,US,10,102.082,Female,46-60,1
91254975,13,12,6,253.5,9,3,CA,17,109.487,Male,18-30,1
91258061,10,8,6,279.5,9,5,US,15,101.448,Female,18-30,1
91259248,18,13,8,168,8,2,US,0,136.344,Male,18-30,1
91259701,17,6,6,209,9,6,US,9,106.133,Male,61+,1
91259943,16,7,3,245,8,5,US,20,86.303,Female,46-60,1
91260169,24,20,7,246.5,8,4,US,8,130.514,Male,31-45,1
91263206,23,10,7,214.5,8,5,US,16,117.931,Female,18-30,1
91263408,18,10,6,220.5,7,4,US,10,98.143,Male,61+,1
91263453,11,8,4,474,6,7,US,12, ,Male,61+,1
91265011,17,10,6,215.5,8,1,NZ,8,108.505,Female,18-30,1
91267963,14,4,5,198,8,7,US,15,100.378,Female,61+,1
91268041,15,14,7,191.5,8,6,US,4,119.684,Male,46-60,1
91269379,12,2,6,214.5,7,4,AU,18,98.143,Male,46-60,1
91269966,15,1,5,326.5,9,3,US,0,87.364,Female,46-60,1
91270412,13,10,5,234,7,3,US,18,90.859,Male,61+,1
91271062,21,10,7,199,10,6,US,0,130.359,Male,18-30,1
91272694,21,12,6,235.5,7,4,AU,16,115.071,Male,46-60,1
91273767,14,7,4,224,7,6,US,9,87.674,Female,61+,1
91277559,15,5,6,192,8,4,US,11,105.037,Female,61+,1
91278163,11,16,6,237.5,8,5,US,10,98.143,Female,61+,1
91280115,12,2,5,260,9,4,US,14,90.515,Female,18-30,1
91280742,8,2,5,293,7,3,US,14,74.024,Female,61+,1
91281334,12,12,6,196,7,4,US,22,106.133,Female,46-60,1
91281382,9,5,5,229.5,7,4,US,12,85.873,Female,61+,1
91282020,9,5,5,396,7,4,US,15,80.373,Female,61+,1
91283955,13,6,5,209.5,8,6,US,14,96.162,Male,61+,1
91284314,8,5,4,282,9,2,US,7,83.244,Male,61+,1
91285476,13,2,5,229.5,8,4,US,15,83.738,Female,61+,1
91286079,10,4,4,310,8,3,US,18,82.161,Female,61+,1
91286614,20,7,3,215,9,4,CA,21,105.377,Female,46-60,1
91286642,16,9,5,245.5,8,4,US,11,100.526,Female,61+,1
91287380,18,12,6,237,7,6,US,20,103.12,Male,61+,1
91288802,6,8,5,206.5,9,6,US,21,99.499,Female,46-60,1
91293915,11,4,5,320,9,4,US,15,93,Female,61+,1
91294501,18,9,7,217.5,9,3,US,10,115.071,Male,46-60,1
91295732,13,6,7,244.5,8,5,US,5,105.841,Male,18-30,1
91296108,13,8,5,271,8,7,US,22,86.883,Female,61+,1
91297213,9,8,4,233.5,8,7,US,8,87.012,Female,61+,1
91297242,13,8,6,212.5,10,4,US,12,113.436,Female,31-45,1
91297272,14,10,6,229.5,9,3,US,23,110.575,Female,18-30,1
91299444,21,11,6,231.5,9,6,US,21,116.946,Female,31-45,1
91300798,22,15,7,216,9,4,US,11,129.81,Female,18-30,1
91301125,22,10,6,208.5,8,4,US,21,125.757,Female,31-45,1
91303084,10,6,4,262.5,8,4,US,7,88.359,Male,61+,1
91304177,6,8,3,196,9,2,US,10,84.316,Female,46-60,1
91304305,8,6,6,276.5,7,6,US,20,89.298,Female,61+,1
91304704,14,8,6,233,8,4,US,19,96.741,Female,18-30,1
91304769,10,3,4,270.5,8,3,US,14,91.775,Female,61+,1
91304908,18,8,4,204,7,99,AU,11,96.584,Male,61+,1
91306547,16,11,7,200,9,4,US,12,116.639,Female,18-30,1
91306602,15,7,7,218.5,8,4,US,7,109.623,Female,46-60,1
91306902,13,4,5,213,10,4,US,21,112.965,Female,61+,1
91307617,19,7,6,183.5,7,5,AU,15,105.648,Male,31-45,1
91307639,20,10,7,262.5,7,4,AU,15,111.62,Male,46-60,1
91307741,16,11,6,253.5,8,8,US,23,110.403,Female,61+,1
91307801,27,13,5,214,10,6,US,20,128.844,Male,46-60,1
91309392,9,5,4,260,8,2,US,17,81.789,Female,46-60,1
91309450,24,7,6,155.5,7,4,US,18,117.931,Male,31-45,1
91309473,17,12,6,233.5,8,1,US,19,105.519, ,18-30,1
91312276,15,4,6,190,8,4,US,16,108.505,Female,46-60,1
91312770,13,9,4,206.5,8,6,US,7,100.223,Female,61+,1
91313317,4,3,6,216.5,8,3,US,10,88.516,Female,61+,1
91313548,11,8,6,211,9,4,US,11,103.711,Male,18-30,1
91315676,14,4,7,236.5,10,4,US,13,110.906,Female,18-30,1
91316419,13,5,4,238,7,4,US,7,89.298,Male,61+,1
91316499,11,3,6,265,10,6,US,12,103.12,Female,31-45,1
91316503,10,6,4,188.5,7,6,US,17,96.306,Female,61+,1
91316616,17,6,5,229,8,3,AU,10,102.547,Female,18-30,1
91317099,19,9,8,232.5,8,9,US,14,121.636, ,46-60,1
91317228,13,15,5,212,9,4,US,7,112.965,Female,61+,1
91317373,13,5,4,274,8,3,US,11,83.465,Female,46-60,1
91317681,17,10,6,173,9,4,AU,14,121.178,Male,31-45,1
91318108,20,12,5,230,8,4,US,14,111.817,Male,31-45,1
91318494,13,4,5,201,8,5,US,17,105.208,Female,61+,1
91318565,17,11,6,224,9,6,US,10,116.183,Female,31-45,1
91319560,14,8,5,220,7,3,US,8,95.762,Male,61+,1
91320101,13,5,6,233,9,4,US,10,106.133,Male,31-45,1
91320218,9,12,5,238.5,9,2,US,9,101.448,Female,18-30,1
91320386,12,12,4,203,8,4,US,11,101.295,Male,46-60,1
91320679,11,3,4,250,6,3,US,12,74.558,Male,61+,1
91320724,11,10,5,206.5,8,6,US,8,99.499,Female,61+,1
91322865,6,6,5,219,6,2,US,9,74.203,Male,61+,1
91323052,12,9,7,210.5,7,4,NZ,9,103.57,Female,31-45,1
91324159,19,10,4,267,8,9,US,22,97.994,Female,61+,1
91324363,12,6,7,188.5,7,3,US,1,99.173,Female,18-30,1
91325436,14,12,6,243,7,3,US,14,105.208,Female,31-45,1
91328928,21,2,5,421,8,2,CA,10, ,Female,61+,1
91329226,13,8,3,206,8,4,US,7,98.571,Female,46-60,1
91330189,14,8,7,180,7,6,US,12,111.267,Female,31-45,1
91331512,12,2,5,210.5,8,5,CA,13,97.511,Female,46-60,1
91332342,14,9,6,222.5,8,3,US,23,100.815,Male,46-60,1
91333549,15,10,6,192.5,8,3,US,14,108.836,Male,61+,1
91336275,14,4,5,235,8,3,US,12,90.515,Female,46-60,1
91336663,10,12,6,182.5,8,4,US,10,106.944,Female,18-30,1
91337765,15,9,6,196.5,8,4,US,9,107.253,Female,61+,1
91337835,13,7,6,277.5,8,8,US,16,96.162,Female,61+,1
91340586,10,5,6,257,7,2,CA,11,90.334,Female,61+,1
91340657,13,3,6,200,8,3,US,15,99.173,Female,61+,1
91340681,4,4,5,280,8,3,US,21,69.032,Female,61+,1
91342524,17,5,6,221.5,10,5,AU,15,112.641,Male,31-45,1
91344434,13,7,4,225.5,7,6,NZ,16,89.298,Male,61+,1
91345233,17,11,6,267,8,6,US,21,108.679, ,61+,1
91346101,20,11,6,231.5,8,3,US,10,111.088,Male,46-60,1
913477,5,5,7,283,8,2,US,17,86.139,Male,46-60,1
91347942,19,10,4,258,7,4,US,6,92.38,Male,61+,1
91349038,14,10,5,252,7,3,CA,12,95.762,Female,46-60,1
91350731,13,2,5,208,7,8,US,14,90.991,Female,61+,1
91354829,21,11,5,163.5,9,4,US,21,120.797,Female,31-45,1
91355417,16,8,4,257.5,8,6,US,11,91.153,Male,61+,1
91356995,5,2,4,281.5,8,4,US,16,78.045,Female,61+,1
91358432,22,14,7,195.5,8,4,US,22,123.404,Male,31-45,1
91359616,10,5,6,216.5,8,3,CA,23,101.752,Female,61+,1
91363285,18,15,6,245,9,7,US,7,110.575,Female,46-60,1
91363849,24,12,6,183,8,4,US,10,116.496,Female,31-45,1
91364222,21,13,6,222,8,4,US,17,114.916,Female,46-60,1
91366269,22,11,6,175.5,9,4,US,14,125.621,Male,18-30,1
91366956,12,5,6,210.5,9,4,US,18,104.887,Female,18-30,1
91367813,8,3,3,339.5,7,9,US,9,60.264,Female,61+,1
91368850,2,5,4,408,7,2,US,14,59.694,Male,46-60,1
913691,14,6,4,287.5,8,3,US,19,88.188,Female,61+,1
91369181,15,10,6,209,8,6,US,9,99.173,Female,61+,1
91369900,16,11,8,221,8,2,US,12,112.641,Male,18-30,1
91371421,5,5,3,279,5,6,US,17,56.89,Female,61+,1
91372739,13,7,5,267,6,3,US,20,86.743,Male,61+,1
91373763,7,5,5,272,8,4,US,15,90.859,Male,61+,1
91375612,22,9,7,232.5,10,6,US,21,122.93,Male,31-45,1
91377120,17,6,5,229,9,7,US,19,107.385,Female,46-60,1
91378662,16,9,7,239.5,10,5,US,14,114.916,Male,18-30,1
91380405,7,8,4,210,8,3,US,8,89.608,Female,46-60,1
91381486,11,5,4,267.5,7,4,US,18,86.443, ,61+,1
91381592,7,9,5,297,7,3,US,17,84.494,Female,61+,1
91382120,8,6,4,317,8,3,CA,18,76.882,Female,61+,1
91386019,12,5,5,210.5,7,3,US,17,89.751,Female,61+,1
91390035,7,8,8,200,8,6,US,16,108.989,Male,31-45,1
91391647,25,17,7,211,9,4,US,23,131.363,Male,18-30,1
91393123,20,13,8,175.5,10,7,US,10,132.897,Female,18-30,1
91393284,24,12,5,236,8,4,CA,16,116.016,Female,18-30,1
